year,carrier,llegada,salida,dif
2013,DL,,2022-06-02T17:00:00Z,
2013,9E,,2022-06-02T17:00:00Z,
2013,DL,,2022-06-02T17:00:00Z,
2013,UA,,2022-06-02T15:00:00Z,
2013,UA,,2022-06-02T17:00:00Z,
2013,UA,,2022-06-02T17:00:00Z,
2013,AA,,2022-06-02T17:00:00Z,
2013,B6,,2022-06-02T17:00:00Z,
2013,UA,,2022-06-02T17:00:00Z,
2013,DL,,2022-06-02T17:00:00Z,
2013,DL,,2022-06-02T17:00:00Z,
2013,AA,,2022-06-02T17:00:00Z,
2013,WN,,2022-06-02T17:00:00Z,
2013,UA,,2022-06-02T18:00:00Z,
2013,US,,2022-06-02T17:00:00Z,
2013,B6,,2022-06-02T17:00:00Z,
2013,US,,2022-06-02T18:00:00Z,
2013,AA,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T17:00:00Z,
2013,MQ,,2022-06-02T17:00:00Z,
2013,B6,,2022-06-02T17:00:00Z,
2013,UA,,2022-06-02T18:00:00Z,
2013,AA,,2022-06-02T17:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,DL,,2022-06-02T18:00:00Z,
2013,DL,,2022-06-02T18:00:00Z,
2013,DL,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T18:00:00Z,
2013,VX,,2022-06-02T18:00:00Z,
2013,UA,,2022-06-02T18:00:00Z,
2013,9E,,2022-06-02T18:00:00Z,
2013,WN,,2022-06-02T17:00:00Z,
2013,UA,,2022-06-02T18:00:00Z,
2013,DL,,2022-06-02T18:00:00Z,
2013,WN,,2022-06-02T17:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,US,,2022-06-02T18:00:00Z,
2013,US,,2022-06-02T18:00:00Z,
2013,WN,,2022-06-02T17:00:00Z,
2013,DL,,2022-06-02T17:00:00Z,
2013,WN,,2022-06-02T18:00:00Z,
2013,AA,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T18:00:00Z,
2013,DL,,2022-06-02T18:00:00Z,
2013,UA,,2022-06-02T18:00:00Z,
2013,MQ,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T18:00:00Z,
2013,US,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,DL,,2022-06-02T18:00:00Z,
2013,AA,,2022-06-02T18:00:00Z,
2013,AA,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,WN,,2022-06-02T18:00:00Z,
2013,US,,2022-06-02T18:00:00Z,
2013,AA,,2022-06-02T18:00:00Z,
2013,DL,,2022-06-02T19:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,MQ,,2022-06-02T18:00:00Z,
2013,UA,,2022-06-02T18:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,DL,,2022-06-02T18:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T19:00:00Z,
2013,DL,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,9E,,2022-06-02T19:00:00Z,
2013,WN,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,VX,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,MQ,,2022-06-02T19:00:00Z,
2013,EV,,2022-06-02T19:00:00Z,
2013,DL,,2022-06-02T19:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,FL,,2022-06-02T19:00:00Z,
2013,DL,,2022-06-02T19:00:00Z,
2013,YV,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,MQ,,2022-06-02T17:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,EV,,2022-06-02T19:00:00Z,
2013,9E,,2022-06-02T19:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,US,,2022-06-02T19:00:00Z,
2013,MQ,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T19:00:00Z,
2013,AA,,2022-06-02T19:00:00Z,
2013,MQ,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,MQ,,2022-06-02T19:00:00Z,
2013,9E,,2022-06-02T19:00:00Z,
2013,9E,,2022-06-02T19:00:00Z,
2013,9E,,2022-06-02T19:00:00Z,
2013,MQ,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,AA,,2022-06-02T19:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,MQ,,2022-06-02T19:00:00Z,
2013,AA,,2022-06-02T19:00:00Z,
2013,AA,,2022-06-02T19:00:00Z,
2013,DL,,2022-06-02T20:00:00Z,
2013,MQ,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T18:00:00Z,
2013,DL,,2022-06-02T19:00:00Z,
2013,MQ,,2022-06-02T20:00:00Z,
2013,MQ,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T20:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T18:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,MQ,,2022-06-02T20:00:00Z,
2013,MQ,,2022-06-02T19:00:00Z,
2013,MQ,,2022-06-02T20:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,AA,,2022-06-02T20:00:00Z,
2013,AA,,2022-06-02T20:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,MQ,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T20:00:00Z,
2013,EV,,2022-06-02T19:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T20:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,EV,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,US,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,B6,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T20:00:00Z,
2013,MQ,,2022-06-02T20:00:00Z,
2013,AA,,2022-06-02T20:00:00Z,
2013,AA,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,US,,2022-06-02T20:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,US,,2022-06-02T20:00:00Z,
2013,9E,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T20:00:00Z,
2013,AA,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T20:00:00Z,
2013,WN,,2022-06-02T20:00:00Z,
2013,AA,,2022-06-02T20:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,WN,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,B6,,2022-06-02T19:00:00Z,
2013,DL,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T21:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,MQ,,2022-06-02T21:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,MQ,,2022-06-02T20:00:00Z,
2013,WN,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T21:00:00Z,
2013,B6,,2022-06-02T20:00:00Z,
2013,EV,,2022-06-02T21:00:00Z,
2013,9E,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,EV,,2022-06-02T21:00:00Z,
2013,AA,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T21:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,EV,,2022-06-02T21:00:00Z,
2013,9E,,2022-06-02T21:00:00Z,
2013,VX,,2022-06-02T21:00:00Z,
2013,AA,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T21:00:00Z,
2013,DL,,2022-06-02T21:00:00Z,
2013,US,,2022-06-02T21:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,MQ,,2022-06-02T21:00:00Z,
2013,MQ,,2022-06-02T21:00:00Z,
2013,DL,,2022-06-02T21:00:00Z,
2013,US,,2022-06-02T21:00:00Z,
2013,AA,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T21:00:00Z,
2013,AA,,2022-06-02T21:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,EV,,2022-06-02T21:00:00Z,
2013,EV,,2022-06-02T21:00:00Z,
2013,WN,,2022-06-02T21:00:00Z,
2013,B6,,2022-06-02T20:00:00Z,
2013,DL,,2022-06-02T21:00:00Z,
2013,VX,,2022-06-02T21:00:00Z,
2013,US,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T21:00:00Z,
2013,MQ,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T21:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,WN,,2022-06-02T22:00:00Z,
2013,WN,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,UA,,2022-06-02T21:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T22:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,US,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-02T18:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,MQ,,2022-06-02T22:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T21:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,WN,,2022-06-02T21:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T22:00:00Z,
2013,US,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,WN,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T22:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,EV,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,EV,,2022-06-02T22:00:00Z,
2013,VX,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T22:00:00Z,
2013,AA,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-02T22:00:00Z,
2013,9E,,2022-06-02T22:00:00Z,
2013,EV,,2022-06-02T23:00:00Z,
2013,FL,,2022-06-02T22:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,EV,,2022-06-02T23:00:00Z,
2013,MQ,,2022-06-02T23:00:00Z,
2013,MQ,,2022-06-02T21:00:00Z,
2013,EV,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,B6,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,AA,,2022-06-02T23:00:00Z,
2013,9E,,2022-06-02T23:00:00Z,
2013,9E,,2022-06-02T23:00:00Z,
2013,EV,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,AA,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,US,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,EV,,2022-06-02T23:00:00Z,
2013,AS,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-02T23:00:00Z,
2013,US,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-02T23:00:00Z,
2013,9E,,2022-06-02T23:00:00Z,
2013,9E,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,9E,,2022-06-02T23:00:00Z,
2013,B6,,2022-06-02T23:00:00Z,
2013,B6,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-02T23:00:00Z,
2013,B6,,2022-06-02T23:00:00Z,
2013,MQ,,2022-06-02T23:00:00Z,
2013,AA,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,AA,,2022-06-03T00:00:00Z,
2013,UA,,2022-06-02T23:00:00Z,
2013,MQ,,2022-06-02T23:00:00Z,
2013,US,,2022-06-02T23:00:00Z,
2013,WN,,2022-06-02T23:00:00Z,
2013,B6,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-02T22:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,DL,,2022-06-02T23:00:00Z,
2013,UA,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,EV,,2022-06-02T21:00:00Z,
2013,9E,,2022-06-03T00:00:00Z,
2013,9E,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,9E,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-02T23:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-03T00:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,UA,,2022-06-03T00:00:00Z,
2013,MQ,,2022-06-03T00:00:00Z,
2013,UA,,2022-06-03T00:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,FL,,2022-06-03T00:00:00Z,
2013,UA,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-03T00:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,9E,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,EV,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-03T00:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,MQ,,2022-06-03T00:00:00Z,
2013,UA,,2022-06-03T00:00:00Z,
2013,AA,,2022-06-03T01:00:00Z,
2013,MQ,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,DL,,2022-06-03T00:00:00Z,
2013,UA,,2022-06-03T00:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,UA,,2022-06-03T00:00:00Z,
2013,AA,,2022-06-03T00:00:00Z,
2013,DL,,2022-06-03T01:00:00Z,
2013,FL,,2022-06-03T01:00:00Z,
2013,9E,,2022-06-03T00:00:00Z,
2013,UA,,2022-06-03T01:00:00Z,
2013,UA,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T00:00:00Z,
2013,UA,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,9E,,2022-06-03T01:00:00Z,
2013,DL,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,DL,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-02T22:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,UA,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,UA,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,UA,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,MQ,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,AA,,2022-06-03T02:00:00Z,
2013,MQ,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T02:00:00Z,
2013,B6,,2022-06-03T03:00:00Z,
2013,B6,,2022-06-03T03:00:00Z,
2013,B6,,2022-06-03T03:00:00Z,
2013,B6,,2022-06-03T03:00:00Z,
2013,B6,,2022-06-03T03:00:00Z,
2013,B6,,2022-06-03T04:00:00Z,
2013,B6,,2022-06-03T03:00:00Z,
2013,B6,,2022-06-03T04:00:00Z,
2013,B6,,2022-06-03T04:00:00Z,
2013,AA,,2022-06-02T20:00:00Z,
2013,AA,,2022-06-03T01:00:00Z,
2013,B6,,2022-06-03T00:00:00Z,
2013,EV,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T15:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-03T01:00:00Z,
2013,UA,,2022-06-02T20:00:00Z,
2013,UA,,2022-06-02T19:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,US,,2022-06-02T13:00:00Z,
2013,MQ,,2022-06-02T21:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,B6,,2022-06-03T03:00:00Z,
2013,US,,2022-06-02T10:00:00Z,
2013,UA,,2022-06-02T10:00:00Z,
2013,B6,,2022-06-02T10:00:00Z,
2013,AA,,2022-06-02T10:00:00Z,
2013,B6,,2022-06-02T10:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,AA,,2022-06-02T11:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,EV,,2022-06-02T11:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,EV,,2022-06-02T11:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,DL,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,FL,,2022-06-02T11:00:00Z,
2013,EV,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,AA,,2022-06-02T11:00:00Z,
2013,DL,,2022-06-02T11:00:00Z,
2013,AA,,2022-06-02T11:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,US,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,AA,,2022-06-02T11:00:00Z,
2013,AA,,2022-06-02T11:00:00Z,
2013,US,,2022-06-02T11:00:00Z,
2013,US,,2022-06-02T11:00:00Z,
2013,US,,2022-06-02T11:00:00Z,
2013,AA,,2022-06-02T11:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,WN,,2022-06-02T11:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,US,,2022-06-02T11:00:00Z,
2013,B6,,2022-06-02T11:00:00Z,
2013,DL,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,AA,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,AA,,2022-06-02T11:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T12:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,AA,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,AA,,2022-06-02T12:00:00Z,
2013,VX,,2022-06-02T12:00:00Z,
2013,MQ,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,AS,,2022-06-02T12:00:00Z,
2013,EV,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T12:00:00Z,
2013,AA,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T12:00:00Z,
2013,WN,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T12:00:00Z,
2013,EV,,2022-06-02T12:00:00Z,
2013,US,,2022-06-02T12:00:00Z,
2013,WN,,2022-06-02T12:00:00Z,
2013,AA,,2022-06-02T12:00:00Z,
2013,VX,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T12:00:00Z,
2013,EV,,2022-06-02T12:00:00Z,
2013,AA,,2022-06-02T12:00:00Z,
2013,AA,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,US,,2022-06-02T12:00:00Z,
2013,EV,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T12:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,9E,,2022-06-02T12:00:00Z,
2013,9E,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T12:00:00Z,
2013,DL,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T12:00:00Z,
2013,WN,,2022-06-02T12:00:00Z,
2013,EV,,2022-06-02T12:00:00Z,
2013,AA,,2022-06-02T12:00:00Z,
2013,UA,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,9E,,2022-06-02T13:00:00Z,
2013,9E,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,B6,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,AA,,2022-06-02T13:00:00Z,
2013,AA,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,9E,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T13:00:00Z,
2013,B6,,2022-06-02T13:00:00Z,
2013,US,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T11:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,MQ,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T12:00:00Z,
2013,B6,,2022-06-02T12:00:00Z,
2013,US,,2022-06-02T13:00:00Z,
2013,B6,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,AA,,2022-06-02T13:00:00Z,
2013,MQ,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,B6,,2022-06-02T13:00:00Z,
2013,B6,,2022-06-02T13:00:00Z,
2013,B6,,2022-06-02T13:00:00Z,
2013,AA,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T13:00:00Z,
2013,MQ,,2022-06-02T13:00:00Z,
2013,MQ,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T13:00:00Z,
2013,9E,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T13:00:00Z,
2013,MQ,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,EV,,2022-06-02T12:00:00Z,
2013,AA,,2022-06-02T13:00:00Z,
2013,UA,,2022-06-02T14:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,US,,2022-06-02T14:00:00Z,
2013,DL,,2022-06-02T14:00:00Z,
2013,DL,,2022-06-02T14:00:00Z,
2013,AA,,2022-06-02T14:00:00Z,
2013,B6,,2022-06-02T14:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T14:00:00Z,
2013,AA,,2022-06-02T14:00:00Z,
2013,UA,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T14:00:00Z,
2013,B6,,2022-06-02T14:00:00Z,
2013,B6,,2022-06-02T14:00:00Z,
2013,DL,,2022-06-02T14:00:00Z,
2013,UA,,2022-06-02T14:00:00Z,
2013,DL,,2022-06-02T14:00:00Z,
2013,MQ,,2022-06-02T14:00:00Z,
2013,VX,,2022-06-02T14:00:00Z,
2013,F9,,2022-06-02T13:00:00Z,
2013,DL,,2022-06-02T14:00:00Z,
2013,B6,,2022-06-02T14:00:00Z,
